"Season","Sector","Category","Crop","QueryType","QueryText","KCCAns","StateName","DistrictName","BlockName","CreatedOn"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:32:16.030"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:32:40.540"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:32:56.243"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:33:10.367"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:33:23.513"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:33:36.793"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:33:50.560"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:34:03.690"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:34:16.733"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:34:30.000"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:34:43.090"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:34:56.600"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:35:10.620"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:35:23.970"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:35:39.257"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:35:53.470"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:36:06.640"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:36:19.877"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:36:34.433"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:36:47.537"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:37:00.667"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:37:13.873"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:37:42.807"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:37:57.217"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:38:10.463"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:38:23.650"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:38:35.373"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:38:48.667"
"RABI","HORTICULTURE","Fruits","Banana","Agriculture Mechanization","CULTIVATION OF BANANA","s.s.p ko jado me prayog kre","UTTAR PRADESH","SHIVASTI","GILAULA                                           ","2014-10-04 15:39:02.773"
